Name,Date,Active cases
HaiNan,2020/5/6,0 
HaiNan,2020/5/5,0 
HaiNan,2020/5/4,0 
HaiNan,2020/5/3,0 
HaiNan,2020/5/2,0 
HaiNan,2020/5/1,0 
HaiNan,2020/4/30,0 
HaiNan,2020/4/29,0 
HaiNan,2020/4/28,0 
HaiNan,2020/4/27,0 
HaiNan,2020/4/26,0 
HaiNan,2020/4/25,0 
HaiNan,2020/4/24,0 
HaiNan,2020/4/23,0 
HaiNan,2020/4/22,0 
HaiNan,2020/4/21,0 
HaiNan,2020/4/20,0 
HaiNan,2020/4/19,0 
HaiNan,2020/4/18,0 
HaiNan,2020/4/17,0 
HaiNan,2020/4/16,0 
HaiNan,2020/4/15,0 
HaiNan,2020/4/14,0 
HaiNan,2020/4/13,0 
HaiNan,2020/4/12,0 
HaiNan,2020/4/11,0 
HaiNan,2020/4/10,0 
HaiNan,2020/4/9,0 
HaiNan,2020/4/8,0 
HaiNan,2020/4/7,0 
HaiNan,2020/4/6,0 
HaiNan,2020/4/5,0 
HaiNan,2020/4/4,0 
HaiNan,2020/4/3,0 
HaiNan,2020/4/2,0 
HaiNan,2020/4/1,0 
HaiNan,2020/3/31,0 
HaiNan,2020/3/30,0 
HaiNan,2020/3/29,0 
HaiNan,2020/3/28,0 
HaiNan,2020/3/27,0 
HaiNan,2020/3/26,0 
HaiNan,2020/3/25,0 
HaiNan,2020/3/24,0 
HaiNan,2020/3/23,1 
HaiNan,2020/3/22,1 
HaiNan,2020/3/21,1 
HaiNan,2020/3/20,1 
HaiNan,2020/3/19,1 
HaiNan,2020/3/18,1 
HaiNan,2020/3/17,1 
HaiNan,2020/3/16,1 
HaiNan,2020/3/15,2 
HaiNan,2020/3/14,2 
HaiNan,2020/3/13,2 
HaiNan,2020/3/12,2 
HaiNan,2020/3/11,3 
HaiNan,2020/3/10,3 
HaiNan,2020/3/9,3 
HaiNan,2020/3/8,3 
HaiNan,2020/3/7,4 
HaiNan,2020/3/6,4 
HaiNan,2020/3/5,4 
HaiNan,2020/3/4,5 
HaiNan,2020/3/3,8 
HaiNan,2020/3/2,12 
HaiNan,2020/3/1,14 
HaiNan,2020/2/29,15 
HaiNan,2020/2/28,30 
HaiNan,2020/2/27,32 
HaiNan,2020/2/26,34 
HaiNan,2020/2/25,39 
HaiNan,2020/2/24,47 
HaiNan,2020/2/23,57 
HaiNan,2020/2/22,60 
HaiNan,2020/2/21,69 
HaiNan,2020/2/20,78 
HaiNan,2020/2/19,80 
HaiNan,2020/2/18,80 
HaiNan,2020/2/17,100 
HaiNan,2020/2/16,106 
HaiNan,2020/2/15,119 
HaiNan,2020/2/14,112 
HaiNan,2020/2/13,123 
HaiNan,2020/2/12,126 
HaiNan,2020/2/11,121 
HaiNan,2020/2/10,116 
HaiNan,2020/2/9,109 
HaiNan,2020/2/8,108 
HaiNan,2020/2/7,105 
HaiNan,2020/2/6,97 
HaiNan,2020/2/5,93 
HaiNan,2020/2/4,74 
HaiNan,2020/2/3,67 
HaiNan,2020/2/2,59 
HaiNan,2020/2/1,60 
HaiNan,2020/1/31,50 
HaiNan,2020/1/30,44 
HaiNan,2020/1/29,42 
HaiNan,2020/1/28,39 
HaiNan,2020/1/27,32 
HaiNan,2020/1/26,22 
HaiNan,2020/1/25,19 
HaiNan,2020/1/24,8 
HaiNan,2020/1/23,5 
HaiNan,2020/1/22,4 
HeBei,2020/6/1,0 
HeBei,2020/5/31,0 
HeBei,2020/5/30,0 
HeBei,2020/5/29,0 
HeBei,2020/5/28,0 
HeBei,2020/5/27,0 
HeBei,2020/5/26,0 
HeBei,2020/5/25,0 
HeBei,2020/5/24,0 
HeBei,2020/5/23,0 
HeBei,2020/5/22,0 
HeBei,2020/5/21,0 
HeBei,2020/5/20,0 
HeBei,2020/5/19,0 
HeBei,2020/5/18,0 
HeBei,2020/5/17,0 
HeBei,2020/5/16,1 
HeBei,2020/5/15,1 
HeBei,2020/5/14,1 
HeBei,2020/5/13,1 
HeBei,2020/5/12,1 
HeBei,2020/5/11,1 
HeBei,2020/5/10,1 
HeBei,2020/5/9,1 
HeBei,2020/5/8,2 
HeBei,2020/5/7,2 
HeBei,2020/5/6,2 
HeBei,2020/5/5,2 
HeBei,2020/5/4,2 
HeBei,2020/5/3,4 
HeBei,2020/5/2,4 
HeBei,2020/5/1,4 
HeBei,2020/4/30,4 
HeBei,2020/4/29,4 
HeBei,2020/4/28,4 
HeBei,2020/4/27,4 
HeBei,2020/4/26,4 
HeBei,2020/4/25,4 
HeBei,2020/4/24,4 
HeBei,2020/4/23,5 
HeBei,2020/4/22,5 
HeBei,2020/4/21,5 
HeBei,2020/4/20,5 
HeBei,2020/4/19,6 
HeBei,2020/4/18,6 
HeBei,2020/4/17,6 
HeBei,2020/4/16,7 
HeBei,2020/4/15,7 
HeBei,2020/4/14,7 
HeBei,2020/4/13,8 
HeBei,2020/4/12,8 
HeBei,2020/4/11,8 
HeBei,2020/4/10,8 
HeBei,2020/4/9,8 
HeBei,2020/4/8,9 
HeBei,2020/4/7,9 
HeBei,2020/4/6,11 
HeBei,2020/4/5,11 
HeBei,2020/4/4,10 
HeBei,2020/4/3,10 
HeBei,2020/4/2,9 
HeBei,2020/4/1,7 
HeBei,2020/3/31,5 
HeBei,2020/3/30,5 
HeBei,2020/3/29,3 
HeBei,2020/3/28,3 
HeBei,2020/3/27,3 
HeBei,2020/3/26,3 
HeBei,2020/3/25,3 
HeBei,2020/3/24,3 
HeBei,2020/3/23,3 
HeBei,2020/3/22,3 
HeBei,2020/3/21,2 
HeBei,2020/3/20,2 
HeBei,2020/3/19,2 
HeBei,2020/3/18,2 
HeBei,2020/3/17,2 
HeBei,2020/3/16,2 
HeBei,2020/3/15,2 
HeBei,2020/3/14,2 
HeBei,2020/3/13,2 
HeBei,2020/3/12,4 
HeBei,2020/3/11,5 
HeBei,2020/3/10,5 
HeBei,2020/3/9,5 
HeBei,2020/3/8,5 
HeBei,2020/3/7,5 
HeBei,2020/3/6,7 
HeBei,2020/3/5,8 
HeBei,2020/3/4,11 
HeBei,2020/3/3,12 
HeBei,2020/3/2,16 
HeBei,2020/3/1,18 
HeBei,2020/2/29,30 
HeBei,2020/2/28,35 
HeBei,2020/2/27,37 
HeBei,2020/2/26,45 
HeBei,2020/2/25,57 
HeBei,2020/2/24,71 
HeBei,2020/2/23,86 
HeBei,2020/2/22,100 
HeBei,2020/2/21,119 
HeBei,2020/2/20,133 
HeBei,2020/2/19,150 
HeBei,2020/2/18,166 
HeBei,2020/2/17,176 
HeBei,2020/2/16,192 
HeBei,2020/2/15,187 
HeBei,2020/2/14,193 
HeBei,2020/2/13,194 
HeBei,2020/2/12,195 
HeBei,2020/2/11,189 
HeBei,2020/2/10,175 
HeBei,2020/2/9,170 
HeBei,2020/2/8,164 
HeBei,2020/2/7,149 
HeBei,2020/2/6,143 
HeBei,2020/2/5,128 
HeBei,2020/2/4,121 
HeBei,2020/2/3,109 
HeBei,2020/2/2,100 
HeBei,2020/2/1,95 
HeBei,2020/1/31,81 
HeBei,2020/1/30,64 
HeBei,2020/1/29,47 
HeBei,2020/1/28,32 
HeBei,2020/1/27,17 
HeBei,2020/1/26,12 
HeBei,2020/1/25,7 
HeBei,2020/1/24,1 
HeiLongJiang,2020/6/1,0 
HeiLongJiang,2020/5/31,0 
HeiLongJiang,2020/5/30,0 
HeiLongJiang,2020/5/29,0 
HeiLongJiang,2020/5/28,0 
HeiLongJiang,2020/5/27,0 
HeiLongJiang,2020/5/26,0 
HeiLongJiang,2020/5/25,0 
HeiLongJiang,2020/5/24,0 
HeiLongJiang,2020/5/23,0 
HeiLongJiang,2020/5/22,0 
HeiLongJiang,2020/5/21,0 
HeiLongJiang,2020/5/20,0 
HeiLongJiang,2020/5/19,0 
HeiLongJiang,2020/5/18,0 
HeiLongJiang,2020/5/17,0 
HeiLongJiang,2020/5/16,0 
HeiLongJiang,2020/5/15,1 
HeiLongJiang,2020/5/14,2 
HeiLongJiang,2020/5/13,2 
HeiLongJiang,2020/5/12,3 
HeiLongJiang,2020/5/11,8 
HeiLongJiang,2020/5/10,28 
HeiLongJiang,2020/5/9,40 
HeiLongJiang,2020/5/8,116 
HeiLongJiang,2020/5/7,116 
HeiLongJiang,2020/5/6,138 
HeiLongJiang,2020/5/5,173 
HeiLongJiang,2020/5/4,212 
HeiLongJiang,2020/5/3,274 
HeiLongJiang,2020/5/2,327 
HeiLongJiang,2020/5/1,326 
HeiLongJiang,2020/4/30,344 
HeiLongJiang,2020/4/29,339 
HeiLongJiang,2020/4/28,339 
HeiLongJiang,2020/4/27,340 
HeiLongJiang,2020/4/26,367 
HeiLongJiang,2020/4/25,411 
HeiLongJiang,2020/4/24,409 
HeiLongJiang,2020/4/23,430 
HeiLongJiang,2020/4/22,429 
HeiLongJiang,2020/4/21,425 
HeiLongJiang,2020/4/20,420 
HeiLongJiang,2020/4/19,413 
HeiLongJiang,2020/4/18,407 
HeiLongJiang,2020/4/17,388 
HeiLongJiang,2020/4/16,377 
HeiLongJiang,2020/4/15,358 
HeiLongJiang,2020/4/14,336 
HeiLongJiang,2020/4/13,257 
HeiLongJiang,2020/4/12,201 
HeiLongJiang,2020/4/11,178 
HeiLongJiang,2020/4/10,155 
HeiLongJiang,2020/4/9,126 
HeiLongJiang,2020/4/8,86 
HeiLongJiang,2020/4/7,62 
HeiLongJiang,2020/4/6,42 
HeiLongJiang,2020/4/5,22 
HeiLongJiang,2020/4/4,9 
HeiLongJiang,2020/4/3,7 
HeiLongJiang,2020/4/2,6 
HeiLongJiang,2020/4/1,2 
HeiLongJiang,2020/3/31,2 
HeiLongJiang,2020/3/30,2 
HeiLongJiang,2020/3/29,2 
HeiLongJiang,2020/3/28,2 
HeiLongJiang,2020/3/27,2 
HeiLongJiang,2020/3/26,2 
HeiLongJiang,2020/3/25,3 
HeiLongJiang,2020/3/24,3 
HeiLongJiang,2020/3/23,6 
HeiLongJiang,2020/3/22,5 
HeiLongJiang,2020/3/21,8 
HeiLongJiang,2020/3/20,8 
HeiLongJiang,2020/3/19,10 
HeiLongJiang,2020/3/18,10 
HeiLongJiang,2020/3/17,13 
HeiLongJiang,2020/3/16,14 
HeiLongJiang,2020/3/15,16 
HeiLongJiang,2020/3/14,22 
HeiLongJiang,2020/3/13,23 
HeiLongJiang,2020/3/12,28 
HeiLongJiang,2020/3/11,33 
HeiLongJiang,2020/3/10,34 
HeiLongJiang,2020/3/9,38 
HeiLongJiang,2020/3/8,56 
HeiLongJiang,2020/3/7,65 
HeiLongJiang,2020/3/6,72 
HeiLongJiang,2020/3/5,89 
HeiLongJiang,2020/3/4,94 
HeiLongJiang,2020/3/3,101 
HeiLongJiang,2020/3/2,111 
HeiLongJiang,2020/3/1,125 
HeiLongJiang,2020/2/29,166 
HeiLongJiang,2020/2/28,184 
HeiLongJiang,2020/2/27,197 
HeiLongJiang,2020/2/26,219 
HeiLongJiang,2020/2/25,225 
HeiLongJiang,2020/2/24,241 
HeiLongJiang,2020/2/23,246 
HeiLongJiang,2020/2/22,263 
HeiLongJiang,2020/2/21,292 
HeiLongJiang,2020/2/20,328 
HeiLongJiang,2020/2/19,338 
HeiLongJiang,2020/2/18,342 
HeiLongJiang,2020/2/17,361 
HeiLongJiang,2020/2/16,355 
HeiLongJiang,2020/2/15,346 
HeiLongJiang,2020/2/14,361 
HeiLongJiang,2020/2/13,353 
HeiLongJiang,2020/2/12,339 
HeiLongJiang,2020/2/11,324 
HeiLongJiang,2020/2/10,294 
HeiLongJiang,2020/2/9,287 
HeiLongJiang,2020/2/8,277 
HeiLongJiang,2020/2/7,262 
HeiLongJiang,2020/2/6,216 
HeiLongJiang,2020/2/5,181 
HeiLongJiang,2020/2/4,149 
HeiLongJiang,2020/2/3,117 
HeiLongJiang,2020/2/2,91 
HeiLongJiang,2020/2/1,76 
HeiLongJiang,2020/1/31,57 
HeiLongJiang,2020/1/30,42 
HeiLongJiang,2020/1/29,37 
HeiLongJiang,2020/1/28,32 
HeiLongJiang,2020/1/27,20 
HeiLongJiang,2020/1/26,14 
HeiLongJiang,2020/1/25,8 
HeiLongJiang,2020/1/24,3 
HeiLongJiang,2020/1/23,2 
HeNan,2020/6/1,0 
HeNan,2020/5/31,0 
HeNan,2020/5/30,0 
HeNan,2020/5/29,0 
HeNan,2020/5/28,0 
HeNan,2020/5/27,0 
HeNan,2020/5/26,0 
HeNan,2020/5/25,0 
HeNan,2020/5/24,0 
HeNan,2020/5/23,0 
HeNan,2020/5/22,0 
HeNan,2020/5/21,0 
HeNan,2020/5/20,0 
HeNan,2020/5/19,0 
HeNan,2020/5/18,0 
HeNan,2020/5/17,0 
HeNan,2020/5/16,0 
HeNan,2020/5/15,0 
HeNan,2020/5/14,0 
HeNan,2020/5/13,0 
HeNan,2020/5/12,0 
HeNan,2020/5/11,0 
HeNan,2020/5/10,0 
HeNan,2020/5/9,0 
HeNan,2020/5/8,0 
HeNan,2020/5/7,0 
HeNan,2020/5/6,0 
HeNan,2020/5/5,0 
HeNan,2020/5/4,0 
HeNan,2020/5/3,0 
HeNan,2020/5/2,0 
HeNan,2020/5/1,0 
HeNan,2020/4/30,0 
HeNan,2020/4/29,0 
HeNan,2020/4/28,0 
HeNan,2020/4/27,0 
HeNan,2020/4/26,0 
HeNan,2020/4/25,0 
HeNan,2020/4/24,0 
HeNan,2020/4/23,0 
HeNan,2020/4/22,0 
HeNan,2020/4/21,0 
HeNan,2020/4/20,0 
HeNan,2020/4/19,0 
HeNan,2020/4/18,0 
HeNan,2020/4/17,0 
HeNan,2020/4/16,0 
HeNan,2020/4/15,0 
HeNan,2020/4/14,0 
HeNan,2020/4/13,1 
HeNan,2020/4/12,1 
HeNan,2020/4/11,2 
HeNan,2020/4/10,2 
HeNan,2020/4/9,2 
HeNan,2020/4/8,2 
HeNan,2020/4/7,2 
HeNan,2020/4/6,2 
HeNan,2020/4/5,3 
HeNan,2020/4/4,3 
HeNan,2020/4/3,3 
HeNan,2020/4/2,3 
HeNan,2020/4/1,3 
HeNan,2020/3/31,3 
HeNan,2020/3/30,3 
HeNan,2020/3/29,3 
HeNan,2020/3/28,2 
HeNan,2020/3/27,3 
HeNan,2020/3/26,3 
HeNan,2020/3/25,2 
HeNan,2020/3/24,2 
HeNan,2020/3/23,2 
HeNan,2020/3/22,1 
HeNan,2020/3/21,1 
HeNan,2020/3/20,1 
HeNan,2020/3/19,1 
HeNan,2020/3/18,1 
HeNan,2020/3/17,1 
HeNan,2020/3/16,1 
HeNan,2020/3/15,1 
HeNan,2020/3/14,1 
HeNan,2020/3/13,2 
HeNan,2020/3/12,2 
HeNan,2020/3/11,2 
HeNan,2020/3/10,3 
HeNan,2020/3/9,3 
HeNan,2020/3/8,3 
HeNan,2020/3/7,6 
HeNan,2020/3/6,6 
HeNan,2020/3/5,11 
HeNan,2020/3/4,16 
HeNan,2020/3/3,19 
HeNan,2020/3/2,45 
HeNan,2020/3/1,52 
HeNan,2020/2/29,81 
HeNan,2020/2/28,140 
HeNan,2020/2/27,184 
HeNan,2020/2/26,219 
HeNan,2020/2/25,250 
HeNan,2020/2/24,309 
HeNan,2020/2/23,384 
HeNan,2020/2/22,421 
HeNan,2020/2/21,512 
HeNan,2020/2/20,609 
HeNan,2020/2/19,670 
HeNan,2020/2/18,716 
HeNan,2020/2/17,721 
HeNan,2020/2/16,778 
HeNan,2020/2/15,808 
HeNan,2020/2/14,816 
HeNan,2020/2/13,863 
HeNan,2020/2/12,881 
HeNan,2020/2/11,880 
HeNan,2020/2/10,876 
HeNan,2020/2/9,874 
HeNan,2020/2/8,861 
HeNan,2020/2/7,825 
HeNan,2020/2/6,793 
HeNan,2020/2/5,715 
HeNan,2020/2/4,646 
HeNan,2020/2/3,548 
HeNan,2020/2/2,481 
HeNan,2020/2/1,417 
HeNan,2020/1/31,347 
HeNan,2020/1/30,274 
HeNan,2020/1/29,203 
HeNan,2020/1/28,167 
HeNan,2020/1/27,127 
HeNan,2020/1/26,82 
HeNan,2020/1/25,32 
HeNan,2020/1/24,9 
HeNan,2020/1/23,5 
HeNan,2020/1/22,5 
HongKong,2020/6/1,46 
HongKong,2020/5/31,43 
HongKong,2020/5/30,42 
HongKong,2020/5/29,40 
HongKong,2020/5/28,27 
HongKong,2020/5/27,28 
HongKong,2020/5/26,28 
HongKong,2020/5/25,31 
HongKong,2020/5/24,31 
HongKong,2020/5/23,32 
HongKong,2020/5/22,32 
HongKong,2020/5/21,34 
HongKong,2020/5/20,26 
HongKong,2020/5/19,26 
HongKong,2020/5/18,26 
HongKong,2020/5/17,27 
HongKong,2020/5/16,26 
HongKong,2020/5/15,29 
HongKong,2020/5/14,38 
HongKong,2020/5/13,38 
HongKong,2020/5/12,52 
HongKong,2020/5/11,58 
HongKong,2020/5/10,61 
HongKong,2020/5/9,73 
HongKong,2020/5/8,80 
HongKong,2020/5/7,96 
HongKong,2020/5/6,104 
HongKong,2020/5/5,116 
HongKong,2020/5/4,136 
HongKong,2020/5/3,156 
HongKong,2020/5/2,171 
HongKong,2020/5/1,176 
HongKong,2020/4/30,187 
HongKong,2020/4/29,203 
HongKong,2020/4/28,222 
HongKong,2020/4/27,246 
HongKong,2020/4/26,261 
HongKong,2020/4/25,280 
HongKong,2020/4/24,306 
HongKong,2020/4/23,332 
HongKong,2020/4/22,351 
HongKong,2020/4/21,375 
HongKong,2020/4/20,391 
HongKong,2020/4/19,419 
HongKong,2020/4/18,451 
HongKong,2020/4/17,484 
HongKong,2020/4/16,528 
HongKong,2020/4/15,553 
HongKong,2020/4/14,574 
HongKong,2020/4/13,645 
HongKong,2020/4/12,640 
HongKong,2020/4/11,660 
HongKong,2020/4/10,676 
HongKong,2020/4/9,676 
HongKong,2020/4/8,692 
HongKong,2020/4/7,715 
HongKong,2020/4/6,694 
HongKong,2020/4/5,672 
HongKong,2020/4/4,676 
HongKong,2020/4/3,654 
HongKong,2020/4/2,633 
HongKong,2020/4/1,586 
HongKong,2020/3/31,548 
HongKong,2020/3/30,496 
HongKong,2020/3/29,461 
HongKong,2020/3/28,410 
HongKong,2020/3/27,380 
HongKong,2020/3/26,338 
HongKong,2020/3/25,301 
HongKong,2020/3/24,277 
HongKong,2020/3/23,247 
HongKong,2020/3/22,213 
HongKong,2020/3/21,171 
HongKong,2020/3/20,154 
HongKong,2020/3/19,109 
HongKong,2020/3/18,85 
HongKong,2020/3/17,70 
HongKong,2020/3/16,67 
HongKong,2020/3/15,60 
HongKong,2020/3/14,58 
HongKong,2020/3/13,53 
HongKong,2020/3/12,59 
HongKong,2020/3/11,58 
HongKong,2020/3/10,52 
HongKong,2020/3/9,53 
HongKong,2020/3/8,53 
HongKong,2020/3/7,55 
HongKong,2020/3/6,59 
HongKong,2020/3/5,60 
HongKong,2020/3/4,66 
HongKong,2020/3/3,61 
HongKong,2020/3/2,62 
HongKong,2020/3/1,58 
HongKong,2020/2/29,60 
HongKong,2020/2/28,62 
HongKong,2020/2/27,66 
HongKong,2020/2/26,65 
HongKong,2020/2/25,63 
HongKong,2020/2/24,58 
HongKong,2020/2/23,61 
HongKong,2020/2/22,61 
HongKong,2020/2/21,61 
HongKong,2020/2/20,60 
HongKong,2020/2/19,56 
HongKong,2020/2/18,59 
HongKong,2020/2/17,57 
HongKong,2020/2/16,54 
HongKong,2020/2/15,54 
HongKong,2020/2/14,54 
HongKong,2020/2/13,51 
HongKong,2020/2/12,48 
HongKong,2020/2/11,48 
HongKong,2020/2/10,37 
HongKong,2020/2/9,28 
HongKong,2020/2/8,25 
HongKong,2020/2/7,24 
HongKong,2020/2/6,23 
HongKong,2020/2/5,20 
HongKong,2020/2/4,16 
HongKong,2020/2/3,15 
HongKong,2020/2/2,15 
HongKong,2020/2/1,13 
HongKong,2020/1/31,12 
HongKong,2020/1/30,10 
HongKong,2020/1/29,10 
HongKong,2020/1/28,8 
HongKong,2020/1/27,8 
HongKong,2020/1/26,8 
HongKong,2020/1/25,5 
HongKong,2020/1/24,2 
HongKong,2020/1/23,2 
HuNan,2020/6/1,0 
HuNan,2020/5/31,0 
HuNan,2020/5/30,0 
HuNan,2020/5/29,0 
HuNan,2020/5/28,0 
HuNan,2020/5/27,0 
HuNan,2020/5/26,0 
HuNan,2020/5/25,0 
HuNan,2020/5/24,0 
HuNan,2020/5/23,0 
HuNan,2020/5/22,0 
HuNan,2020/5/21,0 
HuNan,2020/5/20,0 
HuNan,2020/5/19,0 
HuNan,2020/5/18,0 
HuNan,2020/5/17,0 
HuNan,2020/5/16,0 
HuNan,2020/5/15,0 
HuNan,2020/5/14,0 
HuNan,2020/5/13,0 
HuNan,2020/5/12,0 
HuNan,2020/5/11,0 
HuNan,2020/5/10,0 
HuNan,2020/5/9,0 
HuNan,2020/5/8,0 
HuNan,2020/5/7,0 
HuNan,2020/5/6,0 
HuNan,2020/5/5,0 
HuNan,2020/5/4,0 
HuNan,2020/5/3,0 
HuNan,2020/5/2,0 
HuNan,2020/5/1,0 
HuNan,2020/4/30,0 
HuNan,2020/4/29,0 
HuNan,2020/4/28,0 
HuNan,2020/4/27,0 
HuNan,2020/4/26,0 
HuNan,2020/4/25,0 
HuNan,2020/4/24,0 
HuNan,2020/4/23,0 
HuNan,2020/4/22,0 
HuNan,2020/4/21,0 
HuNan,2020/4/20,0 
HuNan,2020/4/19,0 
HuNan,2020/4/18,0 
HuNan,2020/4/17,1 
HuNan,2020/4/16,1 
HuNan,2020/4/15,1 
HuNan,2020/4/14,1 
HuNan,2020/4/13,1 
HuNan,2020/4/12,1 
HuNan,2020/4/11,1 
HuNan,2020/4/10,1 
HuNan,2020/4/9,1 
HuNan,2020/4/8,1 
HuNan,2020/4/7,1 
HuNan,2020/4/6,1 
HuNan,2020/4/5,1 
HuNan,2020/4/4,1 
HuNan,2020/4/3,1 
HuNan,2020/4/2,1 
HuNan,2020/4/1,0 
HuNan,2020/3/31,0 
HuNan,2020/3/30,0 
HuNan,2020/3/29,0 
HuNan,2020/3/28,0 
HuNan,2020/3/27,0 
HuNan,2020/3/26,0 
HuNan,2020/3/25,0 
HuNan,2020/3/24,0 
HuNan,2020/3/23,0 
HuNan,2020/3/22,0 
HuNan,2020/3/21,0 
HuNan,2020/3/20,0 
HuNan,2020/3/19,0 
HuNan,2020/3/18,0 
HuNan,2020/3/17,0 
HuNan,2020/3/16,0 
HuNan,2020/3/15,0 
HuNan,2020/3/14,0 
HuNan,2020/3/13,9 
HuNan,2020/3/12,15 
HuNan,2020/3/11,19 
HuNan,2020/3/10,24 
HuNan,2020/3/9,35 
HuNan,2020/3/8,46 
HuNan,2020/3/7,54 
HuNan,2020/3/6,59 
HuNan,2020/3/5,76 
HuNan,2020/3/4,98 
HuNan,2020/3/3,108 
HuNan,2020/3/2,127 
HuNan,2020/3/1,148 
HuNan,2020/2/29,168 
HuNan,2020/2/28,183 
HuNan,2020/2/27,209 
HuNan,2020/2/26,229 
HuNan,2020/2/25,244 
HuNan,2020/2/24,281 
HuNan,2020/2/23,298 
HuNan,2020/2/22,317 
HuNan,2020/2/21,346 
HuNan,2020/2/20,372 
HuNan,2020/2/19,443 
HuNan,2020/2/18,476 
HuNan,2020/2/17,505 
HuNan,2020/2/16,537 
HuNan,2020/2/15,574 
HuNan,2020/2/14,622 
HuNan,2020/2/13,627 
HuNan,2020/2/12,640 
HuNan,2020/2/11,664 
HuNan,2020/2/10,670 
HuNan,2020/2/9,651 
HuNan,2020/2/8,646 
HuNan,2020/2/7,660 
HuNan,2020/2/6,630 
HuNan,2020/2/5,607 
HuNan,2020/2/4,562 
HuNan,2020/2/3,499 
HuNan,2020/2/2,447 
HuNan,2020/2/1,381 
HuNan,2020/1/31,330 
HuNan,2020/1/30,275 
HuNan,2020/1/29,221 
HuNan,2020/1/28,143 
HuNan,2020/1/27,100 
HuNan,2020/1/26,69 
HuNan,2020/1/25,43 
HuNan,2020/1/24,24 
HuNan,2020/1/23,9 
HuNan,2020/1/22,4 
NeiMeng,2020/6/1,25 
NeiMeng,2020/5/31,27 
NeiMeng,2020/5/30,25 
NeiMeng,2020/5/29,26 
NeiMeng,2020/5/28,26 
NeiMeng,2020/5/27,26 
NeiMeng,2020/5/26,26 
NeiMeng,2020/5/25,27 
NeiMeng,2020/5/24,25 
NeiMeng,2020/5/23,17 
NeiMeng,2020/5/22,17 
NeiMeng,2020/5/21,19 
NeiMeng,2020/5/20,19 
NeiMeng,2020/5/19,19 
NeiMeng,2020/5/18,19 
NeiMeng,2020/5/17,16 
NeiMeng,2020/5/16,12 
NeiMeng,2020/5/15,12 
NeiMeng,2020/5/14,14 
NeiMeng,2020/5/13,18 
NeiMeng,2020/5/12,18 
NeiMeng,2020/5/11,20 
NeiMeng,2020/5/10,20 
NeiMeng,2020/5/9,16 
NeiMeng,2020/5/8,28 
NeiMeng,2020/5/7,28 
NeiMeng,2020/5/6,29 
NeiMeng,2020/5/5,33 
NeiMeng,2020/5/4,40 
NeiMeng,2020/5/3,44 
NeiMeng,2020/5/2,46 
NeiMeng,2020/5/1,46 
NeiMeng,2020/4/30,48 
NeiMeng,2020/4/29,49 
NeiMeng,2020/4/28,52 
NeiMeng,2020/4/27,53 
NeiMeng,2020/4/26,68 
NeiMeng,2020/4/25,76 
NeiMeng,2020/4/24,82 
NeiMeng,2020/4/23,85 
NeiMeng,2020/4/22,85 
NeiMeng,2020/4/21,85 
NeiMeng,2020/4/20,89 
NeiMeng,2020/4/19,88 
NeiMeng,2020/4/18,88 
NeiMeng,2020/4/17,89 
NeiMeng,2020/4/16,98 
NeiMeng,2020/4/15,95 
NeiMeng,2020/4/14,98 
NeiMeng,2020/4/13,106 
NeiMeng,2020/4/12,105 
NeiMeng,2020/4/11,75 
NeiMeng,2020/4/10,48 
NeiMeng,2020/4/9,46 
NeiMeng,2020/4/8,49 
NeiMeng,2020/4/7,46 
NeiMeng,2020/4/6,43 
NeiMeng,2020/4/5,42 
NeiMeng,2020/4/4,42 
NeiMeng,2020/4/3,42 
NeiMeng,2020/4/2,42 
NeiMeng,2020/4/1,36 
NeiMeng,2020/3/31,32 
NeiMeng,2020/3/30,22 
NeiMeng,2020/3/29,20 
NeiMeng,2020/3/28,19 
NeiMeng,2020/3/27,17 
NeiMeng,2020/3/26,14 
NeiMeng,2020/3/25,2 
NeiMeng,2020/3/24,0 
NeiMeng,2020/3/23,0 
NeiMeng,2020/3/22,0 
NeiMeng,2020/3/21,0 
NeiMeng,2020/3/20,0 
NeiMeng,2020/3/19,0 
NeiMeng,2020/3/18,1 
NeiMeng,2020/3/17,1 
NeiMeng,2020/3/16,1 
NeiMeng,2020/3/15,3 
NeiMeng,2020/3/14,3 
NeiMeng,2020/3/13,3 
NeiMeng,2020/3/12,3 
NeiMeng,2020/3/11,3 
NeiMeng,2020/3/10,4 
NeiMeng,2020/3/9,4 
NeiMeng,2020/3/8,4 
NeiMeng,2020/3/7,7 
NeiMeng,2020/3/6,9 
NeiMeng,2020/3/5,9 
NeiMeng,2020/3/4,11 
NeiMeng,2020/3/3,15 
NeiMeng,2020/3/2,21 
NeiMeng,2020/3/1,23 
NeiMeng,2020/2/29,26 
NeiMeng,2020/2/28,30 
NeiMeng,2020/2/27,32 
NeiMeng,2020/2/26,37 
NeiMeng,2020/2/25,40 
NeiMeng,2020/2/24,41 
NeiMeng,2020/2/23,48 
NeiMeng,2020/2/22,49 
NeiMeng,2020/2/21,58 
NeiMeng,2020/2/20,59 
NeiMeng,2020/2/19,65 
NeiMeng,2020/2/18,65 
NeiMeng,2020/2/17,64 
NeiMeng,2020/2/16,62 
NeiMeng,2020/2/15,61 
NeiMeng,2020/2/14,59 
NeiMeng,2020/2/13,55 
NeiMeng,2020/2/12,54 
NeiMeng,2020/2/11,53 
NeiMeng,2020/2/10,53 
