Name,Date,Active cases,,,,,,,
山东省,2020/5/22,1,98.984772,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/21,1,98.984772,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/20,1,98.984772,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/19,1,98.984772,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/18,1,98.984772,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/17,1,98.984772,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/16,1,98.984772,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/15,1,98.984772,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/14,3,98.730964,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/13,4,98.604061,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/12,4,98.604061,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/11,4,98.604061,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/10,4,98.604061,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/9,5,98.477157,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/8,5,98.477157,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/7,5,98.477157,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/6,6,98.350254,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/5,6,98.350254,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/4,8,98.096447,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/3,8,98.096447,0.888325,0.000784295,127503,14353200,0.00784295,6.97E-05
山东省,2020/5/2,8,98.094028,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/5/1,8,98.094028,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/30,8,98.094028,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/29,8,98.094028,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/28,9,97.966963,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/27,12,97.585769,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/26,12,97.585769,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/25,13,97.458704,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/24,13,97.458704,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/23,14,97.331639,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/22,14,97.331639,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/21,15,97.204574,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/20,15,97.204574,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/19,15,97.204574,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/18,15,97.204574,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/17,19,96.696315,0.889454,0.0007833,127665,14353200,0.007832997,6.97E-05
山东省,2020/4/16,16,97.066327,0.892857,0.000780314,128154,14353200,0.007803138,6.97E-05
山东省,2020/4/15,16,97.066327,0.892857,0.000780314,128154,14353200,0.007803138,6.97E-05
山东省,2020/4/14,18,96.811224,0.892857,0.000780314,128154,14353200,0.007803138,6.97E-05
山东省,2020/4/13,19,96.683673,0.892857,0.000780314,128154,14353200,0.007803138,6.97E-05
山东省,2020/4/12,20,96.556122,0.892857,0.000780314,128154,14353200,0.007803138,6.97E-05
山东省,2020/4/11,20,96.556122,0.892857,0.000780314,128154,14353200,0.007803138,6.97E-05
山东省,2020/4/10,20,96.551724,0.893997,0.000779318,128317,14353200,0.007793185,6.97E-05
山东省,2020/4/9,20,96.551724,0.893997,0.000779318,128317,14353200,0.007793185,6.97E-05
山东省,2020/4/8,21,96.42401,0.893997,0.000779318,128317,14353200,0.007793185,6.97E-05
山东省,2020/4/7,19,96.670935,0.896287,0.000777328,128646,14353200,0.007773279,6.97E-05
山东省,2020/4/6,18,96.794872,0.897436,0.000776333,128811,14353200,0.007763326,6.97E-05
山东省,2020/4/5,17,96.919127,0.898588,0.000775337,128976,14353200,0.007753373,6.97E-05
山东省,2020/4/4,16,97.043702,0.899743,0.000774342,129142,14353200,0.00774342,6.97E-05
山东省,2020/4/3,17,96.915167,0.899743,0.000774342,129142,14353200,0.00774342,6.97E-05
山东省,2020/4/2,15,97.16129,0.903226,0.000771356,129642,14353200,0.007713561,6.97E-05
山东省,2020/4/1,14,97.286822,0.904393,0.000770361,129809,14353200,0.007703608,6.97E-05
山东省,2020/3/31,14,97.286822,0.904393,0.000770361,129809,14353200,0.007703608,6.97E-05
山东省,2020/3/30,13,97.412678,0.905563,0.000769366,129977,14353200,0.007693655,6.97E-05
山东省,2020/3/29,13,97.409326,0.906736,0.00076837,130146,14353200,0.007683702,6.97E-05
山东省,2020/3/28,13,97.409326,0.906736,0.00076837,130146,14353200,0.007683702,6.97E-05
山东省,2020/3/27,13,97.409326,0.906736,0.00076837,130146,14353200,0.007683702,6.97E-05
山东省,2020/3/26,12,97.535668,0.907912,0.000767375,130314,14353200,0.007673749,6.97E-05
山东省,2020/3/25,10,97.789337,0.910273,0.000765384,130653,14353200,0.007653843,6.97E-05
山东省,2020/3/24,9,97.916667,0.911458,0.000764389,130823,14353200,0.00764389,6.97E-05
山东省,2020/3/23,9,97.916667,0.911458,0.000764389,130823,14353200,0.00764389,6.97E-05
山东省,2020/3/22,9,97.911227,0.913838,0.000762398,131165,14353200,0.007623984,6.97E-05
山东省,2020/3/21,8,98.036649,0.91623,0.000760408,131508,14353200,0.007604078,6.97E-05
山东省,2020/3/20,7,98.16273,0.918635,0.000758417,131854,14353200,0.007584172,6.97E-05
山东省,2020/3/19,7,98.160315,0.919842,0.000757422,132027,14353200,0.007574219,6.97E-05
山东省,2020/3/18,8,98.028909,0.919842,0.000757422,132027,14353200,0.007574219,6.97E-05
山东省,2020/3/17,8,98.028909,0.919842,0.000757422,132027,14353200,0.007574219,6.97E-05
山东省,2020/3/16,7,98.157895,0.921053,0.000756427,132201,14353200,0.007564266,6.97E-05
山东省,2020/3/15,12,97.5,0.921053,0.000756427,132201,14353200,0.007564266,6.97E-05
山东省,2020/3/14,12,97.5,0.921053,0.000756427,132201,14353200,0.007564266,6.97E-05
山东省,2020/3/13,14,97.236842,0.921053,0.000756427,132201,14353200,0.007564266,6.97E-05
山东省,2020/3/12,20,96.578947,0.789474,0.000756427,132201,16745400,0.007564266,5.97E-05
山东省,2020/3/11,28,95.526316,0.789474,0.000756427,132201,16745400,0.007564266,5.97E-05
山东省,2020/3/10,33,94.854881,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/3/9,52,92.348285,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/3/8,110,84.69657,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/3/7,125,82.717678,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/3/6,134,81.530343,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/3/5,174,76.253298,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/3/4,236,68.073879,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/3/3,241,67.414248,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/3/2,292,60.686016,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/3/1,309,58.443272,0.791557,0.000754436,132549,16745400,0.00754436,5.97E-05
山东省,2020/2/29,329,55.687831,0.793651,0.000752445,132900,16745400,0.007524454,5.97E-05
山东省,2020/2/28,345,53.571429,0.793651,0.000752445,132900,16745400,0.007524454,5.97E-05
山东省,2020/2/27,363,51.190476,0.793651,0.000752445,132900,16745400,0.007524454,5.97E-05
山东省,2020/2/26,373,49.867725,0.793651,0.000752445,132900,16745400,0.007524454,5.97E-05
山东省,2020/2/25,395,46.957672,0.793651,0.000752445,132900,16745400,0.007524454,5.97E-05
山东省,2020/2/24,407,45.430464,0.662252,0.00075145,133076,20094480,0.007514501,4.98E-05
山东省,2020/2/23,429,42.572944,0.530504,0.000750455,133253,25118100,0.007504549,3.98E-05
山东省,2020/2/22,444,40.266667,0.533333,0.000746474,133963,25118100,0.007464737,3.98E-05
山东省,2020/2/21,464,37.516689,0.534045,0.000745478,134142,25118100,0.007454784,3.98E-05
山东省,2020/2/20,288,46.520147,0.732601,0.000543433,184015,25118100,0.005434328,3.98E-05
山东省,2020/2/19,310,42.463235,0.551471,0.000541442,184692,33490800,0.005414422,2.99E-05
山东省,2020/2/18,329,38.858195,0.552486,0.000540447,185032,33490800,0.005404469,2.99E-05
山东省,2020/2/17,348,35.304991,0.369686,0.000538456,185716,50236200,0.005384563,1.99E-05
山东省,2020/2/16,362,32.216015,0.372439,0.000534475,187099,50236200,0.005344751,1.99E-05
山东省,2020/2/15,374,29.323308,0.37594,0.000529499,188858,50236200,0.005294986,1.99E-05
山东省,2020/2/14,385,26.003824,0.382409,0.000520541,192108,50236200,0.00520541,1.99E-05
山东省,2020/2/13,402,20.628684,0.392927,0.000506607,197392,50236200,0.005066068,1.99E-05
山东省,2020/2/12,403,18.511066,0.402414,0.000494663,202158,50236200,0.004946632,1.99E-05
山东省,2020/2/11,406,16.427105,0.205339,0.00048471,206309,100472400,0.004847102,9.95E-06
山东省,2020/2/10,399,14.16309,0.214592,0.000463809,215606,100472400,0.00463809,9.95E-06
山东省,2020/2/9,380,14.189189,0.225225,0.000441912,226289,100472400,0.004419124,9.95E-06
山东省,2020/2/8,372,10.576923,0,0.000414044,241520,,0.004140441,0
山东省,2020/2/7,349,9.585492,0,0.000384185,260291,,0.003841851,0
山东省,2020/2/6,320,7.78098,0,0.000345368,289546,,0.003453685,0
山东省,2020/2/5,292,4.885993,0,0.000305557,327272,,0.003055566,0
山东省,2020/2/4,264,4,0,0.000273707,365354,,0.00273707,0
山东省,2020/2/3,252,2.702703,0,0.000257782,387924,,0.002577822,0
山东省,2020/2/2,224,2.608696,0,0.000228919,436837,,0.002289186,0
山东省,2020/2/1,203,1.456311,0,0.000205031,487730,,0.002050314,0
山东省,2020/1/31,182,1.086957,0,0.000183135,546046,,0.001831349,0
山东省,2020/1/30,157,0.632911,0,0.000157257,635901,,0.001572571,0
山东省,2020/1/29,129,0.769231,0,0.000129389,772865,,0.001293888,0
山东省,2020/1/28,95,0,0,9.46E-05,1057604,,0.000945533,0
山东省,2020/1/27,75,0,0,7.46E-05,1339632,,0.000746474,0
山东省,2020/1/26,46,0,0,4.58E-05,2184183,,0.000457837,0
山东省,2020/1/25,27,0,0,2.69E-05,3721200,,0.000268731,0
山东省,2020/1/24,15,0,0,1.49E-05,6698160,,0.000149295,0
山东省,2020/1/23,6,0,0,5.97E-06,16745400,,5.97E-05,0
山东省,2020/1/22,2,0,0,1.99E-06,50236200,,1.99E-05,0
上海市,2020/6/1,6,98.068351,1.040119,0.002776655,36015,3462543,0.027766546,0.000288805
上海市,2020/5/31,8,97.767857,1.041667,0.002772529,36068,3462543,0.027725289,0.000288805
上海市,2020/5/30,8,97.767857,1.041667,0.002772529,36068,3462543,0.027725289,0.000288805
上海市,2020/5/29,8,97.767857,1.041667,0.002772529,36068,3462543,0.027725289,0.000288805
上海市,2020/5/28,9,97.615499,1.043219,0.002768403,36122,3462543,0.027684031,0.000288805
上海市,2020/5/27,9,97.615499,1.043219,0.002768403,36122,3462543,0.027684031,0.000288805
上海市,2020/5/26,10,97.462687,1.044776,0.002764277,36176,3462543,0.027642773,0.000288805
上海市,2020/5/25,10,97.458894,1.046338,0.002760151,36230,3462543,0.027601515,0.000288805
上海市,2020/5/24,13,97.005988,1.047904,0.002756026,36284,3462543,0.027560257,0.000288805
上海市,2020/5/23,14,96.856287,1.047904,0.002756026,36284,3462543,0.027560257,0.000288805
上海市,2020/5/22,13,97.001499,1.049475,0.0027519,36339,3462543,0.027518999,0.000288805
上海市,2020/5/21,18,96.246246,1.051051,0.002747774,36393,3462543,0.027477741,0.000288805
上海市,2020/5/20,18,96.246246,1.051051,0.002747774,36393,3462543,0.027477741,0.000288805
上海市,2020/5/19,18,96.246246,1.051051,0.002747774,36393,3462543,0.027477741,0.000288805
上海市,2020/5/18,18,96.246246,1.051051,0.002747774,36393,3462543,0.027477741,0.000288805
上海市,2020/5/17,18,96.246246,1.051051,0.002747774,36393,3462543,0.027477741,0.000288805
上海市,2020/5/16,17,96.390977,1.052632,0.002743648,36448,3462543,0.027436484,0.000288805
上海市,2020/5/15,18,96.240602,1.052632,0.002743648,36448,3462543,0.027436484,0.000288805
上海市,2020/5/14,15,96.666667,1.060606,0.002723019,36724,3462543,0.027230194,0.000288805
上海市,2020/5/13,20,95.909091,1.060606,0.002723019,36724,3462543,0.027230194,0.000288805
上海市,2020/5/12,22,95.606061,1.060606,0.002723019,36724,3462543,0.027230194,0.000288805
上海市,2020/5/11,25,95.144158,1.062215,0.002718894,36780,3462543,0.027188936,0.000288805
上海市,2020/5/10,25,95.144158,1.062215,0.002718894,36780,3462543,0.027188936,0.000288805
上海市,2020/5/9,26,94.992413,1.062215,0.002718894,36780,3462543,0.027188936,0.000288805
上海市,2020/5/8,27,94.824962,1.065449,0.002710642,36892,3462543,0.027106421,0.000288805
上海市,2020/5/7,27,94.824962,1.065449,0.002710642,36892,3462543,0.027106421,0.000288805
上海市,2020/5/6,30,94.368341,1.065449,0.002710642,36892,3462543,0.027106421,0.000288805
上海市,2020/5/5,29,94.512195,1.067073,0.002706516,36948,3462543,0.027065163,0.000288805
上海市,2020/5/4,30,94.359756,1.067073,0.002706516,36948,3462543,0.027065163,0.000288805
上海市,2020/5/3,33,93.89313,1.068702,0.00270239,37004,3462543,0.027023905,0.000288805
上海市,2020/5/2,33,93.865031,1.07362,0.002690013,37175,3462543,0.026900131,0.000288805
上海市,2020/5/1,33,93.865031,1.07362,0.002690013,37175,3462543,0.026900131,0.000288805
上海市,2020/4/30,46,91.871166,1.07362,0.002690013,37175,3462543,0.026900131,0.000288805
上海市,2020/4/29,43,92.272025,1.081917,0.002669384,37462,3462543,0.026693842,0.000288805
上海市,2020/4/28,54,90.542636,1.085271,0.002661133,37578,3462543,0.026611326,0.000288805
上海市,2020/4/27,56,90.217391,1.086957,0.002657007,37636,3462543,0.026570068,0.000288805
上海市,2020/4/26,67,88.47352,1.090343,0.002648755,37754,3462543,0.026487553,0.000288805
上海市,2020/4/25,77,86.915888,1.090343,0.002648755,37754,3462543,0.026487553,0.000288805
上海市,2020/4/24,76,87.051482,1.092044,0.002644629,37812,3462543,0.026446295,0.000288805
上海市,2020/4/23,101,83.151326,1.092044,0.002644629,37812,3462543,0.026446295,0.000288805
上海市,2020/4/22,98,83.568075,1.095462,0.002636378,37931,3462543,0.026363779,0.000288805
上海市,2020/4/21,101,83.0721,1.097179,0.002632252,37990,3462543,0.026322521,0.000288805
上海市,2020/4/20,101,83.0721,1.097179,0.002632252,37990,3462543,0.026322521,0.000288805
上海市,2020/4/19,107,82.047244,1.102362,0.002619875,38170,3462543,0.026198747,0.000288805
上海市,2020/4/18,109,81.528662,1.11465,0.002590994,38595,3462543,0.025909942,0.000288805
上海市,2020/4/17,109,81.528662,1.11465,0.002590994,38595,3462543,0.025909942,0.000288805
上海市,2020/4/16,132,77.866242,1.11465,0.002590994,38595,3462543,0.025909942,0.000288805
上海市,2020/4/15,130,77.974277,1.125402,0.00256624,38968,3462543,0.025662395,0.000288805
上海市,2020/4/14,143,75.728155,1.132686,0.002549736,39220,3462543,0.025497364,0.000288805
上海市,2020/4/13,165,72.168285,1.132686,0.002549736,39220,3462543,0.025497364,0.000288805
上海市,2020/4/12,154,73.476112,1.153213,0.002504353,39930,3462543,0.025043527,0.000288805
上海市,2020/4/11,110,78.918919,1.261261,0.002289812,43672,3462543,0.022898118,0.000288805
上海市,2020/4/10,113,78.378378,1.261261,0.002289812,43672,3462543,0.022898118,0.000288805
上海市,2020/4/9,123,76.449275,1.268116,0.002277434,43909,3462543,0.022774344,0.000288805
上海市,2020/4/8,118,76.979742,1.289134,0.002240302,44637,3462543,0.022403023,0.000288805
上海市,2020/4/7,126,75.464684,1.115242,0.002219673,45052,4039633,0.022196734,0.000247547
上海市,2020/4/6,141,72.574627,1.119403,0.002211422,45220,4039633,0.022114218,0.000247547
上海市,2020/4/5,142,72.12806,1.129944,0.002190793,45646,4039633,0.021907929,0.000247547
上海市,2020/4/4,167,67.296786,1.134216,0.002182541,45818,4039633,0.021825413,0.000247547
上海市,2020/4/3,172,66.159696,1.140684,0.002170164,46079,4039633,0.02170164,0.000247547
上海市,2020/4/2,173,65.708812,1.149425,0.002153661,46433,4039633,0.021536608,0.000247547
上海市,2020/4/1,169,66.085271,1.162791,0.002128906,46972,4039633,0.021289061,0.000247547
上海市,2020/3/31,163,66.994106,0.982318,0.002100026,47618,4847560,0.021000256,0.000206289
上海市,2020/3/30,155,67.871486,1.004016,0.002054642,48670,4847560,0.020546419,0.000206289
上海市,2020/3/29,153,67.886179,1.01626,0.002029887,49264,4847560,0.020298872,0.000206289
上海市,2020/3/28,146,68.865979,1.030928,0.002001007,49975,4847560,0.020010067,0.000206289
上海市,2020/3/27,129,71.367521,1.068376,0.001930868,51790,4847560,0.019308683,0.000206289
上海市,2020/3/26,115,73.392461,1.108647,0.00186073,53742,4847560,0.018607299,0.000206289
上海市,2020/3/25,98,76.212471,1.154734,0.001786466,55976,4847560,0.017864658,0.000206289
上海市,2020/3/24,80,79.710145,0.966184,0.001708076,58545,6059450,0.017080758,0.000165031
上海市,2020/3/23,71,81.435644,0.990099,0.001666818,59995,6059450,0.016668179,0.000165031
上海市,2020/3/22,62,83.248731,1.015228,0.00162556,61517,6059450,0.016255601,0.000165031
上海市,2020/3/21,50,86.052632,0.789474,0.001567799,63784,8079267,0.015677991,0.000123774
上海市,2020/3/20,42,87.87062,0.808625,0.001530667,65331,8079267,0.01530667,0.000123774
上海市,2020/3/19,34,89.807163,0.826446,0.001497661,66771,8079267,0.014976607,0.000123774
上海市,2020/3/18,32,90.304709,0.831025,0.001489409,67141,8079267,0.014894091,0.000123774
上海市,2020/3/17,30,90.782123,0.837989,0.001477032,67703,8079267,0.014770317,0.000123774
上海市,2020/3/16,27,91.549296,0.84507,0.001464654,68275,8079267,0.014646544,0.000123774
上海市,2020/3/15,26,91.784703,0.849858,0.001456403,68662,8079267,0.014564028,0.000123774
上海市,2020/3/14,26,91.784703,0.849858,0.001456403,68662,8079267,0.014564028,0.000123774
上海市,2020/3/13,19,93.641618,0.867052,0.001427522,70051,8079267,0.014275223,0.000123774
上海市,2020/3/12,20,93.313953,0.872093,0.001419271,70459,8079267,0.014192707,0.000123774
上海市,2020/3/11,21,93.023256,0.872093,0.001419271,70459,8079267,0.014192707,0.000123774
上海市,2020/3/10,22,92.732558,0.872093,0.001419271,70459,8079267,0.014192707,0.000123774
上海市,2020/3/9,24,92.105263,0.877193,0.001411019,70871,8079267,0.014110192,0.000123774
上海市,2020/3/8,25,91.812865,0.877193,0.001411019,70871,8079267,0.014110192,0.000123774
上海市,2020/3/7,26,91.520468,0.877193,0.001411019,70871,8079267,0.014110192,0.000123774
上海市,2020/3/6,33,89.473684,0.877193,0.001411019,70871,8079267,0.014110192,0.000123774
上海市,2020/3/5,33,89.380531,0.884956,0.001398642,71498,8079267,0.013986418,0.000123774
上海市,2020/3/4,37,88.16568,0.887574,0.001394516,71709,8079267,0.01394516,0.000123774
上海市,2020/3/3,41,86.982249,0.887574,0.001394516,71709,8079267,0.01394516,0.000123774
上海市,2020/3/2,42,86.646884,0.890208,0.00139039,71922,8079267,0.013903902,0.000123774
上海市,2020/3/1,44,86.053412,0.890208,0.00139039,71922,8079267,0.013903902,0.000123774
上海市,2020/2/29,47,85.163205,0.890208,0.00139039,71922,8079267,0.013903902,0.000123774
上海市,2020/2/28,55,82.789318,0.890208,0.00139039,71922,8079267,0.013903902,0.000123774
上海市,2020/2/27,58,81.89911,0.890208,0.00139039,71922,8079267,0.013903902,0.000123774
上海市,2020/2/26,62,80.712166,0.890208,0.00139039,71922,8079267,0.013903902,0.000123774
上海市,2020/2/25,65,79.761905,0.892857,0.001386264,72136,8079267,0.013862644,0.000123774
上海市,2020/2/24,71,77.910448,0.895522,0.001382139,72352,8079267,0.013821386,0.000123774
上海市,2020/2/23,83,74.328358,0.895522,0.001382139,72352,8079267,0.013821386,0.000123774
上海市,2020/2/22,105,67.761194,0.895522,0.001382139,72352,8079267,0.013821386,0.000123774
上海市,2020/2/21,121,63.173653,0.598802,0.001378013,72568,12118900,0.013780129,8.25E-05
上海市,2020/2/20,133,59.580838,0.598802,0.001378013,72568,12118900,0.013780129,8.25E-05
上海市,2020/2/19,145,55.855856,0.600601,0.001373887,72786,12118900,0.013738871,8.25E-05
上海市,2020/2/18,155,53.153153,0.3003,0.001373887,72786,24237800,0.013738871,4.13E-05
上海市,2020/2/17,171,48.348348,0.3003,0.001373887,72786,24237800,0.013738871,4.13E-05
上海市,2020/2/16,187,42.682927,0.304878,0.001353258,73896,24237800,0.013532581,4.13E-05
上海市,2020/2/15,201,38.03681,0.306748,0.001345007,74349,24237800,0.013450066,4.13E-05
上海市,2020/2/14,227,28.301887,0.314465,0.001312,76219,24237800,0.013120003,4.13E-05
上海市,2020/2/13,252,19.68254,0.31746,0.001299623,76945,24237800,0.012996229,4.13E-05
上海市,2020/2/12,253,18.327974,0.321543,0.00128312,77935,24237800,0.012831198,4.13E-05
上海市,2020/2/11,250,17.161716,0.330033,0.001250113,79993,24237800,0.012501135,4.13E-05
上海市,2020/2/10,250,16.053512,0.334448,0.00123361,81063,24237800,0.012336103,4.13E-05
上海市,2020/2/9,248,15.017065,0.341297,0.001208856,82723,24237800,0.012088556,4.13E-05
上海市,2020/2/8,244,14.335664,0.34965,0.001179975,84748,24237800,0.011799751,4.13E-05
上海市,2020/2/7,246,10.830325,0.361011,0.001142843,87501,24237800,0.01142843,4.13E-05
上海市,2020/2/6,231,9.727626,0.389105,0.001060327,94311,24237800,0.010603273,4.13E-05
上海市,2020/2/5,227,6.17284,0.411523,0.001002566,99744,24237800,0.010025662,4.13E-05
上海市,2020/2/4,206,5.479452,0.456621,0.000903547,110675,24237800,0.009035474,4.13E-05
上海市,2020/2/3,192,4.926108,0.492611,0.000837535,119398,24237800,0.008375348,4.13E-05
上海市,2020/2/2,171,5.494505,0.549451,0.000750893,133175,24237800,0.007508932,4.13E-05
上海市,2020/2/1,158,5.91716,0.591716,0.000697258,143419,24237800,0.00697258,4.13E-05
上海市,2020/1/31,125,6.666667,0.740741,0.000556981,179539,24237800,0.005569812,4.13E-05
上海市,2020/1/30,106,4.464286,0.892857,0.000462088,216409,24237800,0.004620881,4.13E-05
上海市,2020/1/29,90,5.208333,1.041667,0.000396076,252477,24237800,0.003960756,4.13E-05
上海市,2020/1/28,61,6.060606,1.515152,0.000272302,367239,24237800,0.002723019,4.13E-05
上海市,2020/1/27,49,5.660377,1.886792,0.000218667,457317,24237800,0.002186667,4.13E-05
上海市,2020/1/26,38,2.5,2.5,0.000165031,605945,24237800,0.001650315,4.13E-05
上海市,2020/1/25,32,3.030303,0,0.000136151,734479,,0.00136151,0
上海市,2020/1/24,19,5,0,8.25E-05,1211890,,0.000825157,0
上海市,2020/1/23,16,0,0,6.60E-05,1514863,,0.000660126,0
上海市,2020/1/22,9,0,0,3.71E-05,2693089,,0.000371321,0
山西省,2020/6/1,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/31,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/30,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/29,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/28,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/27,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/26,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/25,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/24,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/23,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/22,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/21,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/20,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/19,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/18,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/17,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/16,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/15,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/14,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/13,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/12,0,100,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/11,1,99.494949,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/10,1,99.494949,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/9,1,99.494949,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/8,3,98.484848,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/7,3,98.484848,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/6,4,97.979798,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/5,5,97.474747,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/4,8,95.959596,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/3,18,90.909091,0,0.000542466,184343,,0.005424658,0
山西省,2020/5/2,21,89.340102,0,0.000539726,185279,,0.00539726,0
山西省,2020/5/1,25,87.309645,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/30,25,87.309645,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/29,33,83.248731,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/28,37,81.218274,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/27,37,81.218274,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/26,40,79.695431,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/25,43,78.172589,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/24,48,75.634518,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/23,55,72.081218,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/22,57,71.06599,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/21,57,71.06599,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/20,62,68.527919,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/19,62,68.527919,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/18,62,68.527919,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/17,62,68.527919,0,0.000539726,185279,,0.00539726,0
山西省,2020/4/16,59,69.587629,0,0.000531507,188144,,0.005315068,0
山西省,2020/4/15,51,72.580645,0,0.000509589,196237,,0.00509589,0
山西省,2020/4/14,38,78.034682,0,0.000473973,210983,,0.004739726,0
山西省,2020/4/13,38,78.034682,0,0.000473973,210983,,0.004739726,0
山西省,2020/4/12,37,78.488372,0,0.000471233,212209,,0.004712329,0
